-18.00000000000013,-12.000000000000128,-10.000000000000126,-12.000000000000128,-18.00000000000013,-9.000000000000126,-12.000000000000128,-6.000000000000127,-4.000098397749282,-6.000000000000127,-12.000000000000128,-3.0000983977492828,-10.000000000000126,-4.000000000000126,-2.000152285922302,-4.000000000000126,-10.000000000000126,-1.0001522859223024,-12.000000000000128,-6.000000000000127,-4.000000000000126,-6.000000000000127,-12.000000000000128,-3.0000000000001266,-18.00000000000013,-12.000000000000128,-10.000000000000126,-12.000000000000128,-18.00000000000013,-9.000000000000126,-9.000000000000126,-3.0000000000001266,-1.0001522859223024,-3.0000000000001266,-9.000000000000126,-.00015228592230232964
-18.017300708500795,-12.00000000004016,-10.000321855245698,-12.00000000004179,-18.000472728973524,-9.000321855245698,-12.068935457582537,-6.000000000040158,-4.001577751290828,-6.0000000000412745,-12.007120549324407,-3.001577751290828,-10.138527843364521,-4.000000000040157,-2.001478835081208,-4.0000000000407345,-10.013126711574474,-1.0014788350812078,-12.105134907141167,-6.000000000040158,-4.000000000040157,-6.000000000040158,-12.00822905762296,-3.000000000040157,-18.054424450194777,-12.00000000004016,-10.000000000040158,-12.00000000004016,-18.00280618829621,-9.000000000040158,-9.138527843364521,-3.000000000040157,-1.0014626109194884,-3.0000000000407345,-9.012163365839807,-.0014626109194883562
-18.08343687015488,-12.019607877353806,-10.004731812919168,-12.00000000368905,-18.002782526719656,-9.004319454495194,-12.17273069000688,-6.065554315052036,-4.020774401433661,-6.000000003641798,-12.015367526909985,-3.0193474510611056,-10.292853500305856,-4.180710179228395,-2.017374125889153,-4.000000003593639,-10.033624367122345,-1.013902591824221,-12.271500500441404,-6.101843367597762,-4.003680843807901,-6.000000003543274,-12.033170639700238,-3.0000000035432732,-18.218828942845136,-12.059807857575041,-10.003075211401748,-12.000000003543274,-18.02441025287761,-9.000000003543272,-9.292853500305856,-3.180710179228395,-1.017428427473432,-3.0000000035936387,-9.031832401416143,-.013956893408500055
-18.183970989827685,-12.31254525560418,-10.044350898903184,-12.004295075718804,-18.02640718163484,-9.067294071063738,-12.297133636234243,-6.519199506989247,-4.168850074009631,-6.005479227931636,-12.060683563889082,-3.1968632628434204,-10.466795389830871,-5.343078122852347,-2.2762164304074575,-4.015424706398708,-10.146515780340376,-1.376575285031238,-12.486481142756123,-7.7544542981533295,-4.0233512111359175,-6.019128129283298,-12.183045641396843,-3.170810721827677,-18.465207871414453,-13.061491321110445,-10.020245223909816,-12.013427827060148,-18.16722325062524,-9.093529827882994,-9.466795389830871,-4.30907097828735,-1.2679316684100053,-3.015424706398707,-9.143352117870199,-.36829052303378557
-18.545341671917775,-12.771501935105421,-10.129525910599918,-12.075201568924834,-18.08864048124756,-9.17979126780822,-12.706637764438568,-7.056363868007666,-4.318845088339232,-6.104048331149915,-12.119783170899261,-3.3723535095845487,-11.083513510289608,-6.28798379391287,-2.500079235544051,-4.240506691379849,-10.213796593444295,-1.656414488928112,-13.003963138411244,-9.116428508381974,-4.055617580928943,-6.339789491691137,-12.291304812763176,-3.2894922745059954,-18.986966397303444,-14.428827214180124,-10.056189883925352,-12.255799113994275,-18.332614872563347,-9.214992157531718,-10.083513510289608,-5.2489415225478275,-1.4866462205775328,-3.2407923264611864,-9.213207795315189,-.6429814739615942
-19.708517300302923,-13.435640469362218,-10.266956562982045,-12.10950878652551,-18.087854785004986,-9.332584972176184,-13.845771073000142,-7.617313982612295,-4.489162675769484,-6.131441010786673,-12.0947459408474,-3.524312994905636,-12.385720272142546,-6.811982562613705,-2.7432632878798326,-4.3042623942753,-10.151610137176489,-1.8219106198238333,-12.891164153108754,-9.725946924337553,-4.2862154282442315,-6.453919161301403,-12.251095983258992,-3.3411275221613628,-18.598421707364714,-15.403691684865535,-10.282036007855693,-12.39440767599753,-18.323356331813763,-9.300464571645346,-11.057621507180786,-5.782449001764537,-1.7276198466825856,-3.3039256481060746,-9.154783854781632,-.806267178626586
-19.18321802167475,-13.47019857214604,-10.325331732195579,-12.09445166580316,-18.05625864807847,-9.40303108104776,-13.195336825012737,-7.367542269845756,-4.482081730067096,-6.09308451989362,-12.044618297092768,-3.516413279993925,-11.651025882359077,-6.42355608134808,-2.668134009341331,-4.309804479528873,-10.045261506416058,-1.7995618366709634,-14.682207185853324,-9.366442097346631,-4.215908851167017,-6.5356417315010535,-12.073674626653935,-3.3547176621159833,-21.160695496994805,-15.402683863177158,-10.208756004161831,-12.540175425892494,-18.090780048305735,-9.352556615127272,-10.705233306983589,-5.401207439531527,-1.6539226001091203,-3.312589041868798,-9.047540422515713,-.7853504274387527
-18.80205318403075,-12.208757976799992,-10.240880251276034,-12.082822423207723,-18.005804030915513,-9.21281320325999,-12.662945623405175,-6.183767875026931,-4.176913022960891,-6.065554964754469,-12.005673072172948,-3.139813028170027,-10.862182826730304,-4.300489333650146,-2.1977105858531156,-4.172262108488783,-10.007825859366672,-1.1339024821342436,-13.540916829315972,-6.464180162038595,-4.169504476071774,-6.295721094818598,-12.01837746733275,-3.0322752419910985,-20.016626047456725,-12.469722823190605,-10.178213442074275,-12.365820323551933,-18.022550209448934,-9.039501457273735,-9.908805121434359,-3.3004893336501464,-1.1982535665704213,-3.173644704005854,-9.007825859366672,-.13444546285154907
-18.254711575237568,-12.00000000359984,-10.143336351578963,-12.002066523501888,-18.00133441511977,-9.102119686514131,-12.154330743909902,-6.000000003543274,-4.078777756539903,-6.0012838506069714,-12.00081096382927,-3.0402812250897946,-10.205274228706562,-4.000000003543273,-2.0777926712355144,-4.0032565834845775,-10.001317259554858,-1.018181988163788,-12.476263319526865,-6.000000003543274,-4.115753529807056,-6.008074431903377,-12.00487576504147,-3.0000000035432732,-18.726461036929173,-12.000000003554229,-10.126825731152442,-12.010097341621966,-18.007072657424736,-9.000000003543272,-9.227687887904095,-3.0000000035432732,-1.0789740975366564,-3.003256583484578,-9.001317259554858,-.019363414464929955
-18.043311702227875,-12.00000000004082,-10.044924981763394,-12.00000000004016,-18.000290584649786,-9.044924981763394,-12.000959956242186,-6.000000000040158,-4.015172991454544,-6.000000000040158,-12.000115720316247,-3.0151729914545435,-10.000000000040158,-4.000000000040157,-2.0051397733915888,-4.000000000040157,-10.000173372619317,-1.005139773391589,-12.00000000004016,-6.000000000040158,-4.000000000040157,-6.000000000040158,-12.000721699582346,-3.000000000040157,-18.067521769673448,-12.00000000004016,-10.000000000040158,-12.00000000004016,-18.001333361931604,-9.000000000040158,-9.000000000040158,-3.000000000040157,-1.0056925445423324,-3.000000000040157,-9.000173372619317,-.005692544542332244
-18.00000000000013,-12.000000000000128,-10.020148030964275,-12.000000000000128,-18.00000000000013,-9.020148030964275,-12.000000000000128,-6.000000000000127,-4.0045253473930185,-6.000000000000127,-12.000000000000128,-3.004525347393018,-10.000000000000126,-4.000000000000126,-2.001112805271843,-4.000000000000126,-10.000000000000126,-1.001112805271843,-12.000000000000128,-6.000000000000127,-4.000000000000126,-6.000000000000127,-12.000000000000128,-3.0000000000001266,-18.00000000000013,-12.000000000000128,-10.000000000000126,-12.000000000000128,-18.00000000000013,-9.000000000000126,-9.000000000000126,-3.0000000000001266,-1.0013659058530546,-3.0000000000001266,-9.000000000000126,-.0013659058530546837
